Prefecture	Municipality	prec_no	block_no	URL	平年降水量(mm)	平年平均気温(℃)	平年日最高気温(℃)	平年日最低気温(℃)	平年日照時間(時間)	平年降雪量(cm)	歴代最高気温(℃)	歴代最低気温(℃)	歴代最大降雪量(cm)
熊本県	屋形山	86	1156	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=86&block_no=1156&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
熊本県	五家荘	86	1158	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=86&block_no=1158&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
熊本県	阿蘇乙姫	86	1240	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=86&block_no=1240&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
熊本県	五木	86	1368	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=86&block_no=1368&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
熊本県	山江	86	1435	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=86&block_no=1435&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
熊本県	宇土	86	1580	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=86&block_no=1580&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
熊本県	一勝地	86	1581	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=86&block_no=1581&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
熊本県	戦山	86	0847	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=86&block_no=0847&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
熊本県	山都	86	1613	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=86&block_no=1613&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
熊本県	南阿蘇	86	1660	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=86&block_no=1660&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	高千穂	87	0852	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0852&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮崎県	大中尾	87	0853	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0853&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	中小屋	87	0854	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0854&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	延岡	87	47822	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=87&block_no=47822&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	猪原	87	0856	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0856&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	日向	87	0857	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0857&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮崎県	矢櫃岳	87	0858	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0858&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	高鍋	87	0859	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0859&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	加久藤	87	0860	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0860&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮崎県	西都	87	0861	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0861&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮崎県	えびの高原	87	0862	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0862&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
宮崎県	小林	87	0863	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0863&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮崎県	野尻	87	0864	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0864&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
宮崎県	国富	87	0865	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0865&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
宮崎県	宮崎	87	47830	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=87&block_no=47830&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	霧島御池	87	0867	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0867&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	青島	87	0868	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0868&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	都城	87	47829	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=87&block_no=47829&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	鰐塚山	87	0870	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0870&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	油津	87	47835	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=87&block_no=47835&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	串間	87	0872	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=0872&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮崎県	古江	87	1135	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=1135&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮崎県	酒谷	87	1164	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=1164&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
宮崎県	見立	87	1275	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=1275&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	諸塚	87	1343	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=1343&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
宮崎県	西米良	87	1345	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=1345&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮崎県	鞍岡	87	1348	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=1348&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮崎県	神門	87	1353	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=1353&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮崎県	北方	87	1432	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=1432&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
宮崎県	上椎葉	87	1433	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=1433&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	赤江	87	1481	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=1481&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
宮崎県	都農	87	1608	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=1608&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
宮崎県	日之影	87	1609	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=1609&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
宮崎県	高原	87	1623	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=1623&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	山田	87	1624	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=1624&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮崎県	椎葉	87	1636	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=1636&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
宮崎県	田野	87	1663	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=87&block_no=1663&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
鹿児島県	阿久根	88	47823	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=88&block_no=47823&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
鹿児島県	古原野	88	0874	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0874&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
鹿児島県	大口	88	0875	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0875&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	魚野越	88	0876	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0876&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
鹿児島県	紫尾山	88	0877	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0877&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
鹿児島県	さつま柏原	88	0878	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0878&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	中甑	88	0879	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0879&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	川内	88	0880	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0880&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	溝辺	88	0881	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0881&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
鹿児島県	八重山	88	0882	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0882&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
鹿児島県	東市来	88	0883	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0883&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	権現ケ尾	88	0884	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0884&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
鹿児島県	鹿児島	88	47827	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=88&block_no=47827&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
鹿児島県	高峠	88	0886	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0886&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
鹿児島県	加世田	88	0887	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0887&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	吉ケ別府	88	0888	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0888&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
鹿児島県	喜入	88	0890	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0890&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	肝属川	88	0891	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0891&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
鹿児島県	枕崎	88	47831	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=88&block_no=47831&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
鹿児島県	指宿	88	0893	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0893&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	甫与志岳	88	0894	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0894&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
鹿児島県	内之浦	88	0895	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0895&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	種子島	88	47837	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=88&block_no=47837&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
鹿児島県	中種子	88	0897	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0897&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
鹿児島県	上中	88	0898	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0898&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	尾之間	88	0899	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0899&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	名瀬	88	47909	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=88&block_no=47909&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
鹿児島県	屋久島	88	47836	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=88&block_no=47836&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
鹿児島県	沖永良部	88	47942	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=88&block_no=47942&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
鹿児島県	出水	88	0934	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0934&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
鹿児島県	牧之原	88	0935	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0935&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	志布志	88	0936	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0936&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	鹿屋	88	0937	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0937&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	古仁屋	88	0980	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=0980&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	矢止岳	88	1104	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=1104&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
鹿児島県	田代	88	1136	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=1136&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	伊仙	88	1139	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=1139&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	輝北	88	1146	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=1146&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	大隅	88	1149	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=1149&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
鹿児島県	佐多	88	1161	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=1161&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
鹿児島県	肝付前田	88	1181	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=1181&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
鹿児島県	与論島	88	1277	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=1277&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
鹿児島県	喜界島	88	1296	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=1296&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
鹿児島県	笠利	88	1520	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=1520&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
鹿児島県	中之島	88	1540	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=88&block_no=1540&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
